627路,8284|948|7988|2603|5909|7269|6977|1286|11233|746|11271|866|9907|5186|2427|10979|2886|11707|3146|1150|1110|3829|3440|1345|783|9257
630路,10126|2890|8267|6974|11159|7756|3427|2325|3590|7709|3977|547|7402|10702|210|10694|9448|10427|9775|7483|1743|6010|10761|3085|6552|7573
631路,5476|2678|4594|5102|4272|74|11783|5500|6522|10499|5744|7090|9636|12038|6142|2635|9626|7847|2186|7762|8432|2302|10955|9388|11807|5089|2820|1388|6102|550|1109|6908|652|3365|9886|9128
631路快,10747|10022|9835|10008|10416|74|11783|9102|9278|1593|4575|6102|550|1109|6908|652|161|9128
632路,301|3180|5247|7654|4068|1946|1464|1905|7128|8739|5220|1223|10222|8190|8913|9151|11795|3422|8052|8366|7411|7881|7288|7967
633路,2301|9101|7906|6564|11519|4219|1903|9969|6287|6326|5502|2064|211|1688|1643|5293|9976|6816|1383|5198|10514|3432|1010|10463
634路,3156|7756|3427|3671|2325|3590|7709|10354|5779|1668|2709|4784|11986|85|2863|8960|9257|783|4398|9439|4509|6868|8586|6854|1155|3029|11018|7023|3687|10032|4811|1800|10511|318|8299|5797|7518|9461
635路,9676|6154|1149|213|7247|389|11441|369|5045|5235|354|5447|3064|8696|2354|804|294|6263|4088|6143|9375|6502|4758|2519|10812|10407|10415|12|10697|6071|7529|5707|5959|3631|5873
636路,2000|11021|8281|8971|3476|9670|3408|5983|3525|8364|7138|1992|6055|2159|5521|9407|978|3347|6191|4947|10298|4637|5261|11196|8575|9322|7299|6358|8426|5263|6388|11569|11717|10481|385|9803|7237
637路,7158|3402|12026|11093|4313|3430|4479|11147|6793|10305|8919|10164|603|11024|9336|4050|4901|4666|11192|1437|422|8872|2332|10077|883|10433|1433|4787|10498|10320
638路,8919|11342|11713|6237|11929|11300|1485|856|5731|11412|7861|10643|2773|1465|6331|2405|6719|4290|1926|10228|10498|10320
639路,10068|5517|11879|10473|8134|2380|6540|3510|4128|3326|2284|4629|4597|3059|9718|7221|9287|848|440|4420|10978|1500|10174|8674|8976|11770|4710|11899|1949|365|3631|5959|5707|7529|6071|2231|3548|417|11678|11225|11555|10320
640路,2007|8626|7477|7970|11053|3682|5152|3083|10857|11597|1612|2111|11836|9900|513|3404|7715|9487|660|10378|141|2296|3130|1945|6964|3951|11091|1146|8791|10304|10563|10239|11296|2768|9875|6563|7380|10946|11923|5600|7530
641路,6814|1780|4133|7582|3731|10506|1258|7069|11685|3584|8504|7827|10837|868|2727|10239|10563|10304|8791|6847|1726|4039
642路,2696|1978|11767|7617|8171|3551|6387|782|10730|6187|11075|6095|2051|11822
643路,3920|90|296|11781|2308|4139|1257|36|2710|621|7331|785|4756|6905|4229|8755|10865|3734|2476|11871|1673|4435|6795|293|1004|11059|2081|4383|7804|10922|6919|7842|8091|7433|10052
643路区,2453|7433|3485|5700|4519|10922|7804|4383|2081|11059|1004|6616|6795|4435|1673|11871|2476|3734|10865|8755|4229|4756|621|1257|4139|2308|11781|296
645路,8960|2863|85|4784|2709|5915|9411|99|2582|11453|976|4252|9816|5045|6620|11441|389|7247|10020|11094|1475|572|2914|592|7311
646路,5465|8947|5665|1306|6084|4124|6235|10735|7595|5491|3816|5500|6522|10499|5744|7090|8989|3905|9857|6001|10972|5561|11229|324|8841|1124|2593|7844|11634|6157|9110|3952|7000|7068|6622|9458|2346|1361|2433|4992|1629|7587
647路,9542|3728|3735|5240|6518|10902|7812|4761|10207|6841|1969|10218|4545|7506|7578|7971|11985|5749
647路-312路联运,9073|2934|3870|6696|402|6440|10364|360|6746|7971|8411|11985|5749
648-649路联运,5426|11830|1344|218|4736|11739|2008|2919|4120
648路,4120|62|2919|5012|2008|11739|4736|218|3235|5357|1077|7674|7506|1822|6242|1344|11830|3390|2391|486|984|9874|9121|10174|8674|8976|11770|4710|11899|1949|365|3631|5707|7529|6071|11975|11985|5749
650路,8354|3967|11591|1119|10053|2519|10812|11495|6635|419|2111|11836|9900|513|3404|7642|5986|10246|257|4661|6930
651路,6677|8171|7617|11767|11914|9160|2064|5502|6326|6173|6287|9969|1903|11519|6564|1037|7941|5091|3937|6819|1084|11717|8689|10264|9588|10591|9411|10614|99|4981|5503|3094|8282|3574|4150
652路,2273|8335|10587|2824|11395|9195|10134|7123|3944|10075|9172|5515|7921|3557|9666|5224|3221|7889|14
653路,6968|7368|11357|9548|783|9257|8960|2863|6127|40|8753|8692|4343|6513|5333|10591|5853|3887|2325|3671|4554|8606|2721|250|4717|5111|11166|4032|2914|3465|3478|3204|860|4355|8520|841|1204|11817|985|4996
655路,6299|3490|567|5195|7143|514|11285|10327|8798|2413|2387|7181|6755|6707|4300|7035|11126|9468|4056|3672|7526|11034
657路,5389|251|698|1264|3659|6557|7896|5539|3571|8996|11687|11390|6264|7202|8571|2448|10982|9058|11975|1702|2135|8523|4221|11192|6274|4901|8886|6877|3158|10477|10695|5109|6126
658路,1828|10272|9346|7793|7042|3726|9855|8366|8052|2729|4343|6513|5333|10591|317|688|2155|8532|7218|10512|6455|1787|8606|2721|250|4965|2514|11094|1475|572|9817|2061|5816|11294
659路,10068|5517|11879|10473|8134|2380|837|5850|3951|6479|6659|1070|2796|3130|2296|5482|7624|578|1937|6765|1412|11967|8041|7973|7722|10495|7396|4889|799|11556|11954|8884
660路,10591|317|688|134|6973|3427|7756|7898|1330|6642|8587|10020|11094|1475|572|9817|2061|5862|3372|2907|9054|9968|10183|847|10142|2084|4986|698|7176|4241|7504|1295|3923
661路,289|9835|8158|5764|3898|9109|8837|1532|3323|10422|3611|1283|1419|9189|4031|9324|2893|1963
662路,891|6813|2451|9395|1389|9846|10001|5971|4711|8083|8837|9109|3898|5764|9835|289|2522|3459|401|5712|4915
663路,6997|2080|11403|10802|5193|3603|7381|6125|6327|7145|1140|3683|2178|7890|10674|3997|7390|9086|111|246|742|9722|7066|6022|9539|10035|11672|2622|8392|3305|289|2522
664路,5388|10082|7381|6125|7980|9306|5126|771|7838|5007|9296|5728|1577|3050|6155|3410|1237|7874|3503|10197|9223|8689|11753|9146|4179|8953|8551|9951
665路,5371|9091|10195|5410|6650|8029|14|595|7889|8306|7982|2799|5669|7118|10092|10710|6748|6379|7123|8700|5631|751|10721|2421|2445|4631|9065|9688|7718|9195|3164|2824|482|11119|2273
666路,11888|687|9073|5787|487|249|6288|8320|1077|7674|7506|7578|662|7971|8411|1040|3903|9343|3714|8211|3992|5857|4331|9634|9477|7780|8558|191|11985|3960|5749
667路,6646|10552|6244|2275|266|218|3235|5357|1077|7674|7506|7578|662|7971|8411|11985|5749
667路-552路联运,6646|2275|266|218|3353|5402|9080|9811|3897|7285|3220|3299|11985|5749
668路,11888|687|9073|2934|4761|7812|10902|8720|10503|4652|1468|6440|9650|2558|360|6746|12043|7971|8411|11985|5749|8875|10320
668路快,11888|9073|3870|11966|6440|2558|360|12043|7971|8411|11985|5749|8875|3886|10320
669路,1865|5297|4866|10852|10004|6988|6440|9650|2558|360|6746|12043|7971|8411|11985|5749
669路快,1865|5297|7191|877|3720|8186|2056|9650|2558|360|6746|12043|7971|8411|11985|5749
670路,9312|6065|3231|2514|9435|3078|4936|2466|2457|242|6496|8063|9294|2030|8899|5522|11042|4374|9451
670路上东廓,11122|1965|3799|765|1448|5522|8899|2030|9294|8063|6496|11504|242|2457|2466|4936|3078|9435|7659|319|1471|6399|7451|7654|4068|4271|693|248|1069|9560|2514|7496|3231|6788|4194|9312
671路,1809|11975|10697|2231|2548|8459|3022|11591|11578|3731|7582|4133|3788|5098|3689|2086|7805|6455|4554|3671|2325|3590|7709|3977|8689|3188|11753|7237
672路,1901|11578|2519|10812|11495|6635|419|11836|9900|513|3404|7642|5986|6472|2192|2454|1945|6964|6479|11091|8647|69|1726|6847|3785
673路,289|2522|5930|3459|59|1196|10618|9353|1914|8140|4113|3886|8875|8354|11591|9217|2519|10812|11495|6635|419|2111|11836|9900|513|3404|8117|6523
674路,4596|2876|2523|2961|9295|6889|2537|7239|6029|9617|2827|10940|939|10642|791|1499|7822|10320|10228|9380|1926|4290|2265|4348|5298|315|5564|8666|7320|11311|5699|5891|10699|9053
675路,10915|7182|8245|7629|1901|11578|2519|10812|11495|6635|419|5727|1612|10857|3083|4337|1827|7244|6270|6862|3643|8234|8752|440|3709|848|9287|7221|4379|4918|1873|4002|11830|1344|218|4736|11739|2008|8198|864|2378
676路,2785|10588|1134|6390|10256|9272|3901|2972|11308|8291|4336|11445|8360|6522|5500|3816|10083|3421|7824|8747|2282|1821|362|9442|3082|4915
677路,1295|7504|4241|698|8153|3659|7896|5539|3571|8996|799|3044|5880|6453|1376|818|4743|10812|12|2395|11037|5704|4923|4666|4901|11024|10164|8919|11342|749
678路,2375|3419|124|7539|3597|5620|11198|8757|11056|3862|24|6345|9992|560|1912|7183|10398|11378|5584|6798|4272|74|11783|10170|8756|11119|482|2824|1075
679路,7349|2824|482|8756|3421|10083|3816|5500|6522|11182|3849|9102|9278|11400|1341|5469|1139|3436|10542|9357|10049|8458|21|968|3976
680路,4146|2175|9454|5370|3135|9974|8838|9493|10309|2734|1143|5596|5631|751|10721|2421|2445|4631|7561|8215|6331|9169|6541|9960|1029|7037|11311|5699|5891|10699|9053
681路,9252|1667|5623|7475|10359|7284|2896|8953|8551|10909|5096|4232|6358|1462|449|525|5587|10339|4142|3934|6925|4531|4947|6226|6191|6399|3347|978|9407|7943|7730|5494|9303|5650|8469|4572|10501|617|4744|3408|5983|7877|8471|7096
682路,1624|1386|573|8781|8387|4703|7149|8324|11195|5539|3571|8996|11687|5637|9311|10172|6453|5590|1376|818|4743|10812|10407|7970|11053|3682|5152|4337|6542|2515
684路,7564|10808|4359|3006|11637|11433|9688|2547|803|3198|1944|3138|9339|7525|11255|11283|3658|5946|1741|11877|1030|3867|11387|8999|4173|2585|1466|4847|8983|1481|5295|2537|9678|9295|2961|706|2523|2876|1343|2469|2061
690路,9837|8433|11842|8598|5933|7206|6931|11589|8567|6103|3223|9874|9121|10174|8674|8976|11770|4710|11899|1949|365|3631|5959|5707|7529|6071|9058|10982|2448|11495|10812|2519|5419|4758
691路,8190|1125|2384|2708|858|5712|4058|4640|3082|9908|5483|865|6194|10008|10416|74|11237|1182|1335|7269|8103|1286|11233
692路,878|5695|11186|649|10624|9095|7962|746|11233|8641|8103|7269|1335|1182|11237|11783|7824|9105|6873|7681|11528
693路,10651|1828|9548|783|9257|8960|2863|6127|40|8753|7294|916|4228|3764|8778|1933|873|1125|2248|2078|10512|5220|8739|7128|1905|7245|1464|1946|3081|2262|7654|11470|11974|7168|6812
694路,11294|11630|3345|2914|4032|11166|5926|2086|7805|10222|2384|2708|858|289|9835|4138|5186|9907|7962|9095|9215
695路,5064|11790|8692|930|4343|6513|5333|10591|317|2155|8532|7218|7805|9063|7496|4965|5218|1069|9268|7169|5114|6159|3136|10426|9785|6652|8520|841|7707|1204|11817|985|4996|11015|2207|9466
696路,9821|2371|5212|2876|4596|10952|5862|3372|9054|10183|7896|5539|3571|3942|1922|3584|8504|10837|2868|2888|6211|1891|8845|5035
698路,11645|9853|2194|10747|9257|783|9548|9346|7042|11748|8836|3692|7402|10702|210|10694|9448|10427|9775|7483|1743|6010|10761|3085|6552|7573
699路,547|5065|10100|2859|2975|2250|10264|4130|5853|1667|5623|10359|2896|8953|8551|10909|5096|10457|1627|5587|966|5247|4559|11405|6226|1531|5765|4101|8797
7路,5064|9151|10585|8132|6215|11900|10296|9921|3770|2943|10774|10963|5432|9774|1495|7567|2258|6336|5318|10633|3026|332|11528|259|11524|2591|50|836|6963|5709
70路,906|9139|7567|6336|5318|8393|6460|8335|11581|9450|11533|588|11162|10017
71路,1429|1185|10442|4793|11686|2808|7106|10870|10696|8995|1075|10072|146|11528|332|11381
72路,5465|8947|5665|1306|349|6350|10821|3916|10587|2824|10072|146|11528|332|3026|6638|5143|8615|7525|11610|11258|714|1926|4290|10077|883|5691|5390
73路,6968|3713|1799|2012|3450|5107|9045|9504|9315|2836|9171|5608|5793|4790|7958|4310|5649
74路,5806|5476|2678|4594|2700|11885|2988|9915|865|6194|9835|10022|206|6318|11051|4784|2709|1668|5779|10905|11286|547|1909|4990|4084
75路,1780|616|642|11100|5197|10822|9879|1481|4270|2936|7922|5149|8356|10080|1977|5822|7970|11053|3682|5152|4337|6542|9592|3631|5873
76路,8009|4423|9672|9908|6050|5483|865|6194|8158|10022|5265|11671|11251|6324|8351|4570|7453|4352|4350|4771|8827|290|7066|2748|7772|4616|992|10109|8319
77路,8640|4104|1561|3898|6147|6345|9992|560|866|9907|2552|5833|8000|6464|4538|11707|3146|1150|1110|3637|11671|5265|2194|10747|8960|6318|85|2729|11343|10282
78路,4423|11040|2050|3092|4058|11976|9579|11593|10063|10951|1671|10011|1033|11749|11987|5865|2816|1318|11604|5579|7565|9928|7190|4896|6741|6245|9916|9175|9888|1608
79路,1608|9888|9175|9916|6245|6741|4896|9928|2444|7727|10540|2432|10272|7793|7042|6155|3410|1237|7874|3215|2250|10264|317|688|134|3671|4554
701路,8324|11195|5539|3571|8996|9066|9720|799|3044|4633|6453|9136|1901|11578|4758|1664|6583|3988|2879|4105|11721|235|6872|3007|7314|7093|6166|7919|1933|8778|3764|4228|916|7294|8753|40|6127|2863|8960|9257|783|9548|7727|2444|7613|7432|11354|4236|11018|7023|8383|4897|11038|5565
717路,8747|4924|9105|7214|5437|2602|4523|10965|4423|3082|3459|1522|11593|3677|10795|4828|9638|320|916|7294|8692|4343|6513|5333|10591|5853|1674|1667|5623|10359|7284|2896|8551|10909|5096|4232|6358|10457|10890|6223|11196
736路,8358|11236|4577|9422|8578|10309|9493|8838|9974|8344|5120|6664|5347|10896|4417|2101|2054|9293|7362|7595|7765|2562|10009|7269|8103|1286|8641|9369|11271|866|9907|5186|2427|9645|2895|1508|8581|5843|1155|3029|9568|661|9175|9888|1608
740路,3053|2530|5133|221|4893|7596|10502|6934|2041|9573|11311|8095|4221|8523|1702|11975|9058|10982|2448|7202|6264|1411|3395|9054|2907|3372|5862|10952|9817|572|1475|11094|10020|8587|6642|1330|7898|3156|5078|10099|700|664|6467|3692|8836|11748|6155|7042|7793|9509|1828|5128|10924|8992|5843|8581|1508|2895|9645|2427|5186|9907|866|7962|8856|5798|10289|10009|2562|7765|7595|7362|9293|2054|8094|2101|3141|10966|221|5133|2530|3053
740路公益西桥,9293|10638|2101|3141|10966|4893|7596|10502|6934|2041|9573|11311|8095|4221|8523|1702|11975|9058|10982|8379|7202|6264|1411|3395|9054|2907|3372|5862|2061|9817|572|1475|11094|10020|8587|6642|7898|3156|5078|10099|700|664|6467|3692|8836|11748|6155|7042|7793|9509|1828|5128|10924|8992|5843|8581|1508|2895|9645|2427|5186|9907|866|7962|8856|5798|10289|10009|2562|7765|7595|7362
741路,289|2522|3459|3082|4423|3475|7236|11799|7214|8466|10244|6873|8335|10587|2824|3164|11644|9195|7038|2949|2255|4998|803
751路,6531|8010|10340|1259|2364|10560|7424|1920|5399|1053|11930|6210|5724|11097|7648|1758|1204|7707|841|8520|6652|9785|10426|3136|6159|5114|7169|9268|1069|6105|1149|213|8587|6642|7898|2890|10126
8路,9053|9842|5699|4901|4666|11192|422|8872|2332|4290|6621|11808|11258|6515|2957|5082|2216|744|5882|8039|7170|8140|9186|1914|6092
80路,11656|8662|6050|9908|3082|3459|1522|3599|10714|5640|1797|8957|2740|5649|11244|873|1125|2248|2078|10512|7218|8532|10988
81路,10670|5111|5099|9348|7924|7119|4665|7169|3868|6853|5705|6838|10659|3496|1336|3262|8101|2899|8382|1104
82路,3079|4723|7119|7924|9348|5099|5111|5926|2621|8639|7728|396|9922|1860|8401|4357|6503|5908|11984|11775|3486|4069|6092
83路,9215|10046|9095|7962|11271|866|9907|5186|9362|391|6750|3635|10416|5102|2678|5476|8747|11269|4564|10980|11738|7412|7414|10807|115|1019|8602|9515|906
84路,3018|4846|6873|10244|9105|4924|1821|362|9442|5712|858|2708|2384|2248|2078|10512|8606|2721|8912|5111|10670
85路,9672|9908|6050|5483|979|10165|10466|8077|10063|10951|1671|10011|1033|10586|7283|1345|1742|2012|2129|7911|7967
86路,7119|8141|10448|8151|2694|9610|5791|11159|3928|3268|7756|3427|6973|134|4636|2822|8982|11150|9168|6513|4343|8692|8753|40|6127|2863|8960
87路,9548|783|822|9724|8932|5107|3450|12005|4249|9408|2729|3422|11795|9151|3574|8282|3094|5503|4981|99|2822|4636|8532|10988
88路,8756|2674|7351|431|5920|1879|8248|8402|6520|7214|5437|2602|4523|5286|4349|7979|9807|8060|10963|363|9553|9767|8421|11763|2792|1516|3275|2123|5235|6504|5045|7805|6944|7218|8532|2155|6857
89路,4502|4398|9439|4509|9642|11251|11671|5265|10022|289|979|3711|1877|3167|8613|2034|4486
801路,5749|7971|84|5703|1468|4652|6959|10503|3766|8721|4153|9912|9604|10753|5570|3707|11874|7742|8056|8139|4991|6420|1486|7129|1853|11259|7837|7308|2344|3502|527|862|3127|4366|7649|3523|6565|7120|8903|8058|3507|9537|8334|10961
802路,1344|5449|3592|11239|9564|4118|11444|8871|6202|1097|10503|3766|8721|4153|9912|9604|10753|5570|3707|11874|7742|8056|8139|4991|6420|1486|7129|1853|9764|8486|7018|4299|9116|911|3792|3127|3|1691|7209|9624|1760|11525|2356|1768|6717|444|9275|10961
803路,6207|8026|1379|3327|6936|2922|8008|10632|11663|3292|5259|7103|3424|6232|2222|10961
804路,4113|3886|8288|662|7578|6778|7506|7674|7538|5357|4792|4419|5588|800|8173|11794|8779|522|5125|7739|9614|1483|11418|2932|651|814|8097|10745|480|4753|4043|11446|1972|10050|11209|8826|11481|10167|5420|4734
805路,8860|10290|2470|6624|1850|335|10377|10315|3765|11210|2832|9018|2741|2609|9537|3507|8058|8903|7120|2431|10813|1810|2230|11522|1249|11964|633|5856|11757|51|7251|2954|4266|1659|6943|3766|8720|10503|4652|1468|5703|3299|8288|10320
805路快,8860|2470|335|10315|3765|11210|2609|12012|5390|10320
806路,3115|5570|10753|9604|9912|4153|8721|6518|10902|7812|9567|2612|2934|249|6288|8320|1077|7674|6778|7578|662|5390
807路,9912|996|9258|8938|8721|11304|3735|732|5881|10303|10852|7808|488|941|2056|2019|9650|2558|360|6746|12043|5390
808路,5390|662|7578|6778|7506|7674|7538|5357|4792|4419|5588|800|8173|11794|8779|6454|11113|7930|8927|2584|4223|2595|11759|4840|483|1474
809路,5390|1323|11444|8871|7241|5097|7285|1969|9811|9080|5402|11130|3353|11396|2735|1399|1043|3809|7925|6454|11113|7930|8927|2584|4223|2595|11759|4840|483|1474
810路,7971|7578|6778|7959|6202|1097|10503|3766|8721|4153|6943|9381|10762|1635|1659|7700|4266|2954|5507|6181|7251|1550|51|11757|5856|6982|4465|3474|3480|3089|1972|10691|3448|4019|745|6864|3801|4198|5176|1754|4511|10113|11515|8341|10839|2586|2725
810路快,6311|9993|3319
811路,8978|3739|4702|1089|5159|11941|6764|1729|25|6180|8728|4046|9897|6817|1344|5449|3592|11239|9564|662|11985
812路,8978|491|4875|5832|5025|7806|11941|6764|6590|8728|4046|10146|11985
813路,7221|42|1873|11830|1344|218|4736|5886|2311|241|899|2584|2134|1747|10467|6817|9897|4046|7397|129|5729|1736|8413
814路,5390|6817|9897|4046|7397|129|5729|1736|8413
814路班车,6773|1736|5729|129|7397|4046|10146|5390
815路,10991|7668|3364|3261|6662|750|6429|3771|5903|2917|6180|8645|3287|9897|1987|3960
815路快,10991|3313|2267|7109|11612|7479|2659|1960|3960
816路,3960|5426|11830|1344|6817|9897|11712|5159|1089|4702|3739|9826|7088|54|1255|3860|75|6475|9812|9918|6402|8385|8046|8453|895|1567|8556|8991|8497|3553|10877|9238|8104|166|6720|4506|4845|11700|6733
817路,6733|11700|4845|4506|4441|4905|10877|3553|8497|8375|4371|8152|4574|3102|5359|5831|1816|1421|75|3860|1255|54|3739|1089|5159|9897|6817|3960
818路,1442|4028|12019|8452|1729|25|6180|8728|4046|10146|10467|1747|1344|11830|3960
818路班车,3960|10146|3287|8645|6180|5309|4162|1729|8452|11107|2970|6082|5236|7891
818路快,7077|1216|7479|2659|1960|10467|1747|3960
819路,10991|3313|2267|11728|6151|7479|2659|1960|7631|4180|6180|8728|4046|9897|6817|42|7221
820路,11052|865|6194|10008|10230|74|11783|8756|482|2824|3164|2878|7340|7106|10034|10966|1429|4893|7596|10502|1964|7114|8805|10934|10923|7360|7909|11147|2164|11560|11093|12026|7158|4155|11104|10487|3407|2812
821路,5824|5209|2450|6612|5984|10583|7948|6088|336|6140|3786|8703|1775|2302|8893|6364|8851|3557|7921|10075|3944|7123|8700|5631|751|10721|2421|2445|4631|7561|4842|7718|9195|3164|10072|146|3585|6873|10244|5476|4594|10230|10008|11052
823路,7079|2737|9680|11689|10759|4823|11716|7272|2095|7219|8021|10550|6943
824路,1474|4120|62|2919|3128|20|11863|266|2275|10552|8921|1076|341|2598|1873|4918|7221
825路,2442|6204|10684|1143|2734|10781|3680|10544|221|10966|3141|2101|2054|10638|9293|10735|6235
826路,8700|7123|7948|10583|6612|2450|5209|11609|6718|3702|8231|9492|10990|6193|7695|5054|4841|7366|1024|10818|5545|3058|5115|6955|5377|2858|4730|10845
827路,9195|3164|6994|11205|4417|10896|5347|792|2884|3411|2828|5558|4809|470|624|8303|2844|1414|4336|11445|8360|11182|3849|9102|9278|11400|1341|5469|1139|3436|955|6928|4683|1789|1663|4006|4224|5817|4590|10000|368|7215|1261|9017|1275|4259
828路,4846|146|10072|2824|482|8756|6740|379|6415|7008|4381|4475|9412|11181|9247|5146|8345|7523|7185|3377|3149|3587|8160|11290|11000|3679|5774|9866|11392|2217|450|3888|6458|1712|8892|4005|3566|11253|5397|6551|1801
829路,9195|2878|7340|7106|10034|3141|2101|2054|9293|8585|470|624|2844|1414|4336|11445|8360|10499|6017|6752|9636|1215|2635|3996|521|5752|2580|9538|1593|4575|6102|550|1109|6908|652|161|6928|4683|1789|1663|4006|4224|3396|9980|8901|634|9834|6423|9939|10520
830路,8308|10323|7230|3676|7502|7212|6960|3641|891|6813|2330|3626|8928|722|6983|5998|1283|8067|1057|8636|11131|11824|5797|6939|2688|408|7800|391|6750|3635|5102|5476
831路,11211|5463|8723|4073|3909|10424|3781|2524|3538|1971|9535|119|1697|1719|1095|4806|1311|5322|9389|6297|1422|1317|2637|5071|9220|4132|7307
832路,11777|3857|2701|6884|2374|5226|4598|8734|7844|8840|2901|4380|6194|4423|2022
833路,2553|3514|10589|2945|2433|10844|4726|11023|11714|7658|8517|1086|4530|8812|9025|7986|11082|1518|5957|9436|6007|11231|3366|548|9996|9940|2575|7660|4797|9417|2783|5276|5828|10968|5073|515|6587|2074|2416
834路,10738|2463|9654|5713|10937|11084|10810|9955|9|4360|2601|9750|11262|8727|2567|11064|2619|337|659
835路,5722|4423|6194|5764|3952|7000|7068|6622|9458|2346|1361|3780|2433|4726|7441|3576|7410|6682|11561|197|7851|4060|2916|8144|8939|6611|1690|7002|7577|269|4482|2334|453|7254|2594|1310|10724|7059
835路快,5722|4423|6194|7521|8588|11561|197|7851|4060|2916|8144|8939|6611|1690|7002|7577|4482|2334|453|2025|1310|10724|7059
836路,6497|10055|5438|6238|6488|7450|1971|9535|9755|3538|2524|3781|10424|3027|4244|8517|3362|6194|4423|5722
836路大韩继,6497|4040|10055|5438|6238|6488|7450|1971|9535|9755|3538|2524|3781|10424|3027|4244|8517|3362|6194|4423|5722
836路快,5722|4423|6194|8517|4244|3027|10424|3781|2524|3538|9755|9535|1971|6224|2830|6238|5438|10055|4040|6497
836路张坊,4112|505|229|6595|7277|3236|6805|10393|5254|10401|4106|1874|8082|3686|2223|6115|6743|6599|5999|8179|9892|2024|2531|174|11638|7324|1436|1869|8286|6578|5179|4285|3727|12028|11146|4287|9697|3624|7751|5616|10059|10754|2643|6497|10055|5438|6238|6488|7450|1971|9535|9755|3538|2524|3781|10424|3027|4244|8517|3362|6194|4423|5722
837路,8264|1971|9535|119|1697|1095|4806|1311|5322|9389|6297|10917|10245|10102|11318
837路区,8264|1971|9535|119|1697|1095|10655|1311|8894|9753|6297|2142|10245|10102|11318
838路,11648|1750|5805|8599|6649|7130|9049|4408|6323|7918|5332|2245|2158|1418|2279|8342|7254|453|8729|5905|3362|6194|4423|5722
838路直达,6194|5332|4408|11067|8853
839路,8264|1971|9535|9755|3538|2524|3781|10424|3027|4244|8517|1629|9297|4992|2433|2945|10589|3514|2553|7068|7000|3952|391|6750|74|11783|8756|482|2824|3164|11644|9195
840路,391|5186|9907|866|7962|9095|10742|10624|649|11186|5695|6104|1213|2474|6863|4715|4309|10175|9235|5561|11229|8362|8163|5116|3073|2152|8203|6190|9434|2877|6424|11193|7419|652|4187|7398|3436|955|6928|4683|1789|1663|4006|4224|3396|9980|11125|10493|2516|6830|8390|1039|5830
841路,9392|3861|10199|333|6759|11807|1982|1593|4575|6102|550|6692|1167|1341|5469|8789|9320|8964|10284|3753|1646|6174|11443|4625|4749|626|11011|7263|2292|3464|2213|11039|583|11516|11670|1689|8782|2246|5394|6785|2043|7115|2104|7001|2778
842路,10435|3890|1049|333|6759|11807|1982|1593|4575|6102|8924|5215|4518|1167|6303|3251|1139|3436|914|4006|6704|11062|5817|4590|10000|10809|6322|10056|499|4260|2997|9979|6533|6067|8637|6360|3763|1734|2014|10168|5814|8540|8564|9865|7991|2632|3674|974|8115|5922|6348|7852|8289|915|1705|3416
843路,1222|4058|2522|289|9835|5764|3898|8837|7821|11995|11825|6945|3834|3675|9464|9029|4952|8835|1231|11991|6446|1941
844路,9392|10803|3456|3056|3453|8924|5215|4518|1167|6303|3251|7398|1139|3436|914|4006|6704|5681|10446|2871|10193|1275|11414|9387|2067|6116|7231|7653|1826|1510|4401|580|3872|1449|581|11670|9480|1655|11766|9467|492|3211|4156|1523|3197|5694|3334
844路区间,3334|5694|3197|4156|3211|492|9467|11766|1655|9480|7004|581|1449|3872|580|4401|1510|1826|7653|7231|6116|2960|11414|1275|9017|1261|10809|10000
845路,1253|6798|5584|11378|5000|410|2552|9907|866|746|11233|8641|8103|7269|1067|5909|2603|7988|948|10462|6110|10558|1733|9957
846路,5390|883|226|8215|7123|6379|6748|10710|10092|7118|5669|2799|7982|8306|5353|10918|6603|430|6140|336|7948|10583|6612|2450|5209|2702|10863|2509|6056|6718
847路,9063|2086|3689|5098|6814|1780|4133|7582|3731|10506|1258|8996|9066|9720|2800|5820|1815|10495|7722|7973|8041|11967|1412|6765|1937|578|7624|5482|2296|3130|1945|6964|6479|3951|11091|8791|10304|10563|5280|6774|6732|5823|1930|6916
848路,4042|2675|9357|5821|3436|7398|3251|6303|1167|4518|5215|8924|6946|426|5459|9102|8756|482|2824|3164|9195|7718|10134|8215|226|883|11578|3731|7582|4133|3788|5098|3689|2086|9173
849路,2882|2256|4618|6280|2247|8427|9363|5146|9247|11181|9412|4475|4381|7008|6415|379|6740|5821|3436|6780|5469|1341|11400|9278|9102|8756|482|2824|10072|146|4846
849路快,4846|146|10072|2824|482|8756|9102|6740|4381|4475|9412|11181|9247|5146|9363|8427|2247|6280|4618|2256|2882
850路,6143|10915|3731|7069|3584|10837|9329|1513|8622|8554|4487|2723|10946|11923|5600|7530|9867|8794|10738|2463|6441|10726|5715|5569|10938|8711|5919|4330|7392|4534|3565|11652|1031|3169|6113|1447|9067|7344|8388|6057|7581|8068|10432|2712|5960|9075|10240|8028|1271|8227|11306
850路快,11306|584|7581|6057|8388|7344|9067|1447|6113|3169|1031|11652|3565|4534|7392|4330|5919|8711|10938|5569|5715|10726|6441|2463|10738|8794|9867|7530|5600|11923|10946|3731|6143
851路,1735|5015|9270|3659|4986|698|7176|573|8781|8387|4703|816|639|9331|8121|7702|10067|10772|3998|8610|5245|6607
