#nodeId,buses
7760,昌68路
5100,房46路
6432,昌35路
7763,930路
6431,昌25路|昌26路|462路|463路|996路|428路|昌19路|专102路|307路
7762,兴12路|631路
5101,通48路
7765,运通115路|740路公益西桥|602路|736路|740路|特9路|特3路
6434,顺38路|顺17路
5102,958路|夜15路|83路|830路|395路|977路|458路|631路
7764,专74路|专73路
6433,871路|922路
5103,房21路|房20路|房23路|房22路|房25路|房24路
790,972路
791,夜28路|674路|24路
10338,Y24路|Y23路|874路
792,827路|485路
11669,625路
793,平26路|平25路|平38路
10337,H49路|H12路|H13路|H25路|H39路
11668,平47路
794,512路|303路|575路
10339,592路|681路|448路|运通119路
795,335路|夜16路|477路|395路
796,机场巴士11线
797,顺42路|空港8路|空港5路|空港9路
798,通州森林公园2路|通州森林公园1路
799,988路|421路|991路|运通107路|659路|701路|快速直达专线79路|401路|402路|973路|408路|夜32路|677路|418路
7756,466路|运通109路|601路|86路|611路|660路|630路|634路|特19路
11661,959路
6425,顺13路
10330,938路
7755,855路|运通111路|130路|131路|404路|夜32路|416路
6424,兴53路|947路|兴33路|969路|840路
11660,房36路区间
6427,兴13路南线
7758,专51路
11663,803路
10332,密26路|密28路|密27路
7757,868路|987路
6426,872路|昌55路|878路|879路|925路|314路|昌32路
10331,地铁6号线
11662,930路
6429,815路
10334,通2路
11665,通51路
7759,991路|445路|401路|973路|408路|413路
10333,423路|477路|快速直达专线107路
11664,顺20路
6428,通13路
10336,通49路
11667,880路
11666,兴34路
10335,501路
7770,866路
7772,598路|76路|961路|611路|612路|574路|546路
6441,顺34路|空港9路|顺34路区间|郊86路|924路|郊89路|顺14路|850路快|850路
6440,668路快|591路|通36路|通4路|647路-312路联运|924路|快速直达专线7路|312路|316路|317路|668路|669路|通12路|通11路|郊90路|快速直达专线13路|通19路
7771,863路|866路
5110,平44路
7774,昌69路|通22路
5111,113路|5路|81路|82路|84路|653路|夜9路|夜6路|92路|专8路|620路|21路
6443,5路|59路
6442,顺36路区间|顺37路|顺36路|顺31路区间|顺31路|顺32路|顺16路
5112,专47路环线
7773,地铁14号线东段|地铁15号线
7776,房13路|房21路|房20路|房23路|房22路|房25路|房24路
6445,房42路|房37路
5113,昌3路
11670,841路|844路
7775,房15路
5114,运通110路|594路|379路|607路|695路|617路|484路|311路|751路|特13路|特15路|专40路
6444,昌59路|537路
10349,973路
10348,兴53路
11679,地铁14号线东段
7767,947路
11672,334路|472路|890路担礼|663路|890路
6436,昌12路
10341,郊80路|昌37路|昌31路|昌30路
5104,494路|585路
10340,昌27路|快速直达专线115路|751路|933路
11671,370路|373路|337路|76路|77路|32路|33路|1路|夜1路|89路|夜5路|308路|快速直达专线6路|624路|运通120路|64路|68路
6435,590路
5105,H03路
7766,密15路
6438,940路
7769,M21路|M20路|929路木城涧|M05路|890路担礼|929路|M18路|M17路|M19路|890路|892路
10343,地铁8号线
11674,顺34路|顺34路区间
5106,昌11路区间
7768,昌22路|昌3路|昌2路|昌1路|922路|314路|昌36路|昌33路
6437,运通111路|405路|942路支
5107,73路|87路
11673,通3路
10342,H22路区间|H22路
10345,兴47路
5108,877路|879路
11676,平11路
10344,密17路支4|密5路|密16路
5109,运通111路|657路|363路
11675,专16路|544路
6439,河北庄-朱家坟通勤班车|978路
11678,639路|快速直达专线34路
10347,顺46路|顺38路|空港3路|顺26路|顺27路
10346,昌25路|560路|专101路
11677,通5路
6450,379路
7781,开发区2路
7780,506路|468路|553路|517路|475路|地铁1号线|夜27路|397路|地铁八通线|666路|运通121路|363路|450路
5120,运通115路|556路|997路|736路|343路|快速公交1线|夜2路|526路|353路|622路|324路
7783,H43路|H11路|Y37路|H29路|H30路|H32路|H31路
6452,通28路|兴32路|通12路
5121,H47路
7782,平20路|平34路|918路关上
6451,481路
6454,通48路|通49路|808路|809路|通19路
5122,密10路
7785,通19路
6453,419路|682路|421路|运通107路|701路|402路|夜32路|677路|413路|985路|418路|503路
7784,地铁8号线
5123,昌16路|H63路
7787,Y10路|Y12路|Y11路|Y14路|Y13路|Y16路|Y15路|Y18路|Y19路|Y22路|Y24路|Y26路|Y28路|Y27路|Y29路|873路|874路|Y30路|Y32路|Y31路|Y34路|Y36路|Y35路|H60路|Y38路|925路|Y37路|Y39路|Y40路|Y07路
6456,H42路
5124,513路|35路|快速直达专线143路|312路|11路|快速直达专线149路|541路|23路
7786,房51路|房2路|956路|房38路
6455,375路|606路|夜14路|运通103路|304路|658路|617路|392路|94路|498路|671路|21路
5125,804路
11647,地铁8号线
10316,通46路|通勤微60路
11646,快速直达专线99路|513路|专10路|605路|486路|夜25路|快速直达专线100路|985路
10315,805路|805路快
10318,861路|864路|916路快车|916路|H56路环线
11649,H12路|H13路|H25路
10317,专110路
11648,838路
10319,385路|965路|专91路|327路
6447,密30路|密32路|昌21路|密31路|密33路|密36路|密35路|密8路支线|密8路|密10路|密57路|密29路|密26路|密25路|密28路|密27路
5115,826路
7778,兴28路
7777,兴54路|兴55路|兴30路支|兴26路
5116,947路|快速直达专线44路|兴33路|840路
6446,385路|356路|574路|843路
10310,通31路
6449,郊87路|通11路
5117,郊86路
11641,龙湾屯1路北线
7779,944路
11640,462路|558路|996路|专101路|快速直达专线36路|441路|443路|夜38路|专42路|快速直达专线59路|快速直达专线18路
6448,专72路
5118,兴32路
5119,兴11路
10312,通9路
11643,房18路支1
11642,专63路
10311,房48路
11645,地铁10号线|1路|夜1路|698路|308路|地铁1号线|机场巴士4线|夜30路|运通120路
10314,专66路
11644,运通107路|运通102路|120路|434路|741路|839路|夜23路|夜24路|93路|54路|夜30路|17路
10313,昌52路
7792,专108路
6461,487路
6460,70路|专13路|40路|夜23路|14路|特5路|102路|106路|66路
5130,机场巴士14号线|机场巴士11线|机场巴士10线|机场巴士16线|机场巴士15线|机场巴士13号线|机场巴士6线|机场巴士8线|机场巴士5线|机场巴士18号线|机场巴士12号线|机场巴士2线|机场巴士3线|机场巴士1线
7791,专50路|专49路
7794,123路
5131,475路
6463,密2路
7793,505路|运通114路|运通113路|运通115路|运通110路|334路|79路|740路公益西桥|952路|121路|740路|658路|611路|355路|特9路|运通118路|61路|588路环线|981路|982路|983路
6462,昌61路
5132,303路|地铁16号线
5133,504路|740路
7796,861路
6465,专20路|专81路
6464,77路|夜16路|477路
5134,通15路
7795,通50路
6467,运通113路|740路公益西桥|740路|528路|982路|983路
5135,专24路
7798,通4路
5136,941路|337路|959路|385路|夜5路|318路|327路
6466,密9路|密7路|密6路|密10路|密6路支线
7797,顺25路
7790,房13路|房18路|房1路|房42路|房37路|房27路
11658,通27路
10327,655路|357路|昌70路
11657,房50路
10326,Y33路|Y01路
10329,昌12路
10328,943路|943路快
11659,快速直达专线57路
5126,运通112路|992路|运通101路|快速直达专线83路|347路|489路|664路|318路|快速直达专线147路
6458,828路
11650,通4路
7789,Y09路
7788,平4路|平1路
6457,昌61路
5127,H30路
5128,运通115路|740路公益西桥|952路|568路|740路|967路|982路|983路
10321,房19路
11652,顺2路|850路快|850路
10320,637路|638路|639路|938路卓达三溪塘专线|668路快|29路|39路|957路|夜17路|夜10路|122路|126路|夜19路|夜5路|夜21路|619路|52路|668路|403路|622路|59路|140路|805路|938路|674路|20路|805路快|938路快
5129,专110路
11651,顺13路
6459,房20路|房25路
11654,昌22路|昌19路|922路|专49路
10323,830路
10322,夜16路
11653,通1路
11656,80路
10325,专8路
11655,通1路
10324,875路
5140,密7路|密6路
6472,350路|672路
5141,110路|515路|966路|夜24路
6471,密9路|密3路|密5路|密12路
5142,910路
6474,927路
5143,110路|72路|34路|35路|36路|6路|夜11路|106路
6473,Y22路
6476,兴59路|兴15路|大兴专1路
5144,房43路|房49路
6475,816路|930路
5145,空港5路
5146,943路|828路|849路|943路快|849路快
6478,929路木城涧
5147,Y10路|919路快|Y09路
6477,密38路|密39路|密52路
6470,929路木城涧|929路
6469,110路|118路|120路|43路|夜6路|夜24路|403路
5137,观光2路
5138,顺20路区间|顺40路|顺39路|顺33路|顺18路区间|空港7路|顺23路|顺20路|顺33路区间|顺18路|顺55路|顺56路|顺19路
7799,兴52路
6468,通州森林公园2路
5139,顺36路区间|顺4路|顺35路|顺36路|顺32路|顺29路|顺11路|顺18路
5151,郊100路
6483,顺5路|顺39路|H61路
5152,682路|75路|640路|126路|306路|夜6路|486路|140路
6482,515路
6485,856路|顺25路|郊80路|942路快|郊94路
5153,兴47路|兴微21路
6484,590路|559路|昌13路|昌3路|昌13路空军第二十三厂
5154,871路
6487,专36路
5155,938路
5156,昌68路|昌58路|昌13路|昌13路空军第二十三厂
6486,通4路
6489,H49路|H12路|H13路|H25路|Y08路|H39路
5157,M14路
6488,房52路|房15路|房16路|房12路|907路|房19路|房18路|836路张坊|836路大韩继|房31路支线|房41路|917路|房31路|836路|房38路|房37路|房18路支2|房26路
5158,平62路
6481,948路|M07路|931路
6480,855路|913路|939路
5150,985路
5148,H14路|H60路|H37路
6479,989路|659路|350路|847路|672路|983路
5149,110路|112路|75路|夜13路|615路|139路|140路|101路|109路
5162,昌25路
6494,夜18路|18路|夜34路
6493,机场巴士14号线
5163,618路
6496,945路|专70路|昌19路|快速直达专线126路|快速直达专线125路|670路上东廓|670路
5164,M01路|M04路|M02路|M03路|M08路|M09路|M11路|M10路|M13路|M14路|M12路|M16路|M15路|892路
5165,密17路支1
6495,496路
5166,昌20路|昌68路|昌58路|昌13路|昌13路空军第二十三厂
6498,534路
6497,房52路|房15路|房16路|房12路|907路|房19路|房18路|836路张坊|836路大韩继|房31路支线|房41路|917路|房31路|836路|房18路支2|房26路|836路快|房15路专线
5167,地铁昌平线
5168,M07路
6499,863路|869路
5169,通9路
6490,通52路
5160,863路
6492,H35路
6491,M21路|M20路|929路木城涧|M05路|890路担礼|929路|M18路|M17路|M19路|890路|892路
5161,855路|945路|顺35路|915路|顺20路|915路快|顺18路
5159,811路|816路|817路|930路
5173,Y10路
5174,顺43路|顺27路
5175,386路
5176,810路
5177,运通105路
5178,902路|512路|575路|446路
5179,房16路|房12路|房19路|房18路|836路张坊|868路|房31路支线|房41路|房31路|房18路支2|987路
5170,941路|335路|568路|夜5路|308路
5171,H52路|H61路
5172,556路
5184,333路|快速直达专线80路|963路|专34路环线|570路|快速直达专线138路|446路|447路|365路|982路
5185,密17路支4|密5路|密16路
5186,运通115路|335路|740路公益西桥|998路|602路|736路|694路|83路|740路|967路|969路|480路|351路|310路|840路|627路|特7路|夜36路
10291,498路
5187,880路
10290,805路
5188,专49路区间
10293,兴微9路
5189,兴21路延长线|兴21路
10292,931路
10295,夜13路|快速公交4线|612路|92路
10294,顺48路|顺11路区间豹房|顺35路|顺11路区间刘各庄|顺25路|顺26路|顺11路
2909,兴56路
5180,兴19路|341路|兴49路|926路|兴26路
5181,顺31路区间
5182,130路
5183,专83路
2900,130路
2908,兴11路
10297,兴35路
2907,944路|运通113路|运通201路|594路|740路公益西桥|运通101路|740路|660路|408路|409路|361路|983路
10296,7路|47路|夜36路
10299,940路
2906,H14路|H60路
10298,运通114路|392路|448路|运通119路|636路
2905,密10路
2904,H44路|H03路|970路快|通28路|868路|H52路|郊81路|H61路|980路|987路
2903,966路|530路|621路|运通128路
2902,顺21路
2901,房53路|832路
5195,376路|昌67路|昌11路|昌59路|H54路|870路|655路|878路|H63路|357路|314路|883路|883路快|昌36路|昌33路|郊94路|昌32路|昌30路
5196,平3路|平2路|平5路|平13路
5197,75路|119路|123路|夜6路|夜36路
5198,633路
5199,552路|通44路|通19路
5190,892路
5191,专113路|31路|快速直达专线34路|专87路
5192,机场巴士9线
5193,958路|快速直达专线121路|663路|972路
5194,兴16路
2911,862路|867路|867路旅游专线
2910,昌67路|872路|879路|314路
2919,648-649路联运|648路|824路|316路
2918,兴30路
2917,815路
2916,993路|835路|835路快|房27路|房28路
2915,Y22路
2914,419路|379路|426路|645路|380路|387路|124路|694路|653路|夜9路|夜26路|快速直达专线141路|620路|408路|夜34路|特2路|特11路|108路|特16路|984路
2913,505路|运通112路|318路
2912,空港1路中转摆渡车
10271,昌51路|985路区
10270,462路
10273,房48路
10272,运通114路|运通110路|334路|79路|658路|355路|运通118路|981路
2922,通22路|803路
2921,兴54路|兴28路区间
2920,通45路
10275,密17路支1|密17路支2|密2路|密17路
2929,555路
10274,空港8路
10277,463路|607路|922路
2928,92路|61路
10276,598路|527路|399路|598路区间
2927,平32路
2926,930路
10279,兴29路
2925,558路|520路
10278,顺37路|密2路|密17路|顺16路
2924,M05路
2923,观光2路
10280,房30路|房33路
10282,77路
10281,平34路|平47路
10284,兴16路|957路|兴47路|841路|快速直达专线64路
10283,地铁亦庄线
2933,116路|117路|地铁5号线|夜6路|13路|地铁2号线|机场巴士2线
1602,Y20路|Y21路|876路支|876路|921路
1601,Y20路|Y21路|876路支|876路|Y21路区间
2932,804路
2931,Y12路|Y11路|Y14路|Y13路|Y18路|Y19路|Y22路|Y28路|Y27路|Y29路|Y30路|Y32路|Y34路|Y36路|H60路|Y38路|Y37路|Y39路
1600,437路|夜3路|61路
2930,顺37路|顺31路区间|顺31路|顺16路
10286,H55路环线|863路|864路|869路|H56路环线
10285,顺4路
1609,306路
2939,Y10路
10288,H40路|H44路|H09路|H22路支线|H14路|H60路|H62路|H22路区间|H63路|H22路|H21路|郊94路|H37路
1608,597路|专110路|78路|79路|专11路|736路|473路|472路|389路|452路|特10路|546路
1607,房53路
10287,兴1路
2938,Y09路
1606,快速直达专线80路|446路|447路|运通205路
2937,938路快
1605,856路|H54路
10289,运通115路|740路公益西桥|740路
2936,75路|44路|夜20路|特2路|特12路
2935,兴16路|兴29路
1604,43路
2934,通6路专线|通19路专线|通6路|临8路|911路|647路-312路联运|快速直达专线7路|312路|668路|806路
1603,303路
1613,Y14路|密34路|密19路支线|密19路|密20路|密26路|密28路|密27路|密21路
2944,909路|333路|963路|982路
2943,金融街1号专线|38路|7路|金融街2号专线|47路|快速直达专线129路|夜36路|快速直达专线17路
1612,640路|991路|夜3路|486路|408路|675路
2942,H03路
1611,专119路|487路
1610,988路|991路|快速直达专线117路|445路|401路|402路|973路|405路
2941,兴52路
2940,515路|95路
1619,348路
2949,599路|128路|741路|51路|53路|12路
1618,M19路
2948,952路|房37路
1617,3路|13路|102路
1616,顺43路|顺36路区间|顺37路|顺38路|顺36路|顺32路|顺2路|顺29路|顺27路|顺28路|顺28路区间汉石桥方向|顺28路区间道口
2947,兴14路|兴17路
2946,地铁9号线
1615,兴32路
2945,901路|房2路|952路|房41路|房46路|833路|616路|839路|房36路|房36路区间|897路
1614,兴46路
2955,Y18路|465路
1624,682路|专112路|132路|快速直达专线29路
2954,810路|938路卓达三溪塘专线|通21路|通22路|通38路|通9路|910路|通41路|通州森林公园1路|通13路|通58路|805路|938路
1623,890路
1622,Y12路
2953,H15路|H29路
1621,483路
2952,880路
2951,856路|顺46路|顺35路|顺30路|空港5路|顺25路|942路支
1620,428路|478路|专21路
2950,Y26路
1629,901路|646路|951路|952路|快速直达专线32路|839路
2959,470路|477路
1628,通10路
1627,592路|909路|518路|专28路|432路|699路|393路|446路|448路|运通126路|运通118路|运通205路|328路
2958,991路|486路|房36路|房36路区间|408路
1626,593路|运通111路|运通101路快|421路|运通107路|运通101路|471路|131路|快速直达专线71路|404路|夜32路
2957,8路|夜28路
2956,通12路专线
1625,兴19路|兴31路|兴35路|兴20路|兴29路
1635,810路|938路卓达三溪塘专线|通21路|通22路|通38路|通9路|通5路|通41路|通13路|938路|通14路专线
2966,536路
1634,通5路
2965,通51路
2964,590路|昌57路|昌57路支|专105路|专106路|快速直达专线73路
1633,房3路|391路
2963,房39路
1632,顺16路
1631,专16路|544路
2962,房37路支线|房37路|房21路|房20路|房23路|房22路|房25路|房24路
2961,684路|夜18路|夜28路|夜24路|13路|夜36路|674路|特16路
1630,520路
2960,844路区间
1639,5路|6路|夜10路|夜18路|48路|夜7路|57路|特5路
2969,旅游公交1线|市郊铁路延庆S2线|919路|879路|880路|八达岭景区免费接驳车
1638,33路|360路快
2968,通22路|顺11路区间豹房|顺20路区间|顺45路|顺12路区间|顺11路区间刘各庄|顺18路区间|顺2路|顺25路|通13路|顺11路|顺12路|顺15路
1637,兴21路延长线|兴21路
1636,H62路
2967,兴微8路
2980,H30路
2977,902路|908路|苏家坨通勤班车
1646,841路
2976,H40路|H44路|862路|H09路|H08路|H22路支线|867路|916路快车|868路|936路青龙峡|916路|H54路|H10路|H14路|H60路|H62路|H22路区间|H63路|H22路|H21路|867路旅游专线|936路|H38路|H37路
1645,密62路|密61路|密60路
2975,699路
1644,876路支
2974,511路|夜2路|专9路
1643,346路|633路
2973,房11路|房37路支线|房21路|房20路|房23路|房22路|房25路|房24路
1642,密2路
2972,快速直达专线40路|954路|957路|485路|369路|676路|快速直达专线109路
1641,房33路|房38路
2971,兴46路|兴30路
1640,昌53路
2970,818路班车
1649,专59路
1648,917路快
2979,顺18路区间|顺18路
1647,560路
2978,机场巴士7线
2991,554路|959路|452路
1660,夜23路
2990,密12路
1657,快速直达专线92路|运通110路|114路|469路|运通109路|运通124路|588路环线
2988,74路|997路|夜15路|专27路|特17路
2987,H44路|863路|866路
1656,通11路
1655,844路区间|844路|兴24路
2986,578路|580路
1654,通9路
2985,快速公交4线|快速公交4线支|891路
1653,顺46路
2984,通州森林公园2路|通州森林公园1路
2983,917路快
1652,房49路|房48路
1651,463路|快速直达专线114路|871路|617路|运通128路
2982,862路|867路|869路|936路
2981,869路
1650,专37路|415路
1659,810路|938路卓达三溪塘专线|通21路|通22路|通38路|通9路|910路|通5路|通州森林公园1路|通13路|805路|938路|通14路专线
1658,902路|512路
2989,房43路|房49路
1671,78路|32路|85路|65路|414路
1670,870路
1668,运通201路|374路|74路|运通108路|运通109路|夜30路|634路
2999,兴47路
1667,快速直达专线52路|681路|332路|运通106路|运通105路|快速直达专线127路|快速直达专线126路|699路|夜8路|307路|614路|355路|快速直达专线66路|717路|特4路|365路|584路|特15路|特18路
2998,998路
2997,兴46路|兴30路|842路|937路|兴28路
1666,顺28路|顺21路|顺21路区间
2996,兴16路
1665,郊88路
1664,113路|115路|117路|夜3路|701路|夜34路
2995,密15路
1663,兴11路|兴52路|兴21支路|827路|829路|兴21路延长线|840路|兴21路
2994,密3路
2993,598路|958路|389路|347路|专109路|489路|972路|快速直达专线27路|598路区间
1662,密62路
1661,空港3路|顺27路|郊81路|顺28路|顺28路区间汉石桥方向|顺28路区间道口
2992,专37路|415路
1669,923路|顺21路区间
1682,顺19路
1681,密13路
1680,密37路|密39路|密50路|密51路|密38路支线
1679,兴32路
1678,兴16路
1677,密1路|密1路西线
1676,顺3路|顺32路|顺34路区间|顺27路|顺21路|顺14路
1675,快速公交3线|快速公交3线区间
1674,302路|夜8路|717路|特4路|特18路
1673,945路|昌28路|郊100路|643路|昌51路|643路区|昌51路区间
1672,夜18路|485路|特14路
1693,599路
1692,专57路
1691,802路|密6路支线
1690,835路|835路快
1689,841路
1688,346路|633路
1687,地铁15号线
1686,351路|937路
1685,875路|Y09路
1684,970路
1683,Y18路|Y30路|Y34路|Y36路|Y38路|Y37路|Y39路
10415,419路|988路|117路|421路|30路|486路|夜25路|973路|985路|502路|635路
11746,463路|快速直达专线114路|426路|871路|617路
11745,平3路
10414,房16路|房12路|房18路|房41路|房18路支1
11748,运通114路|运通113路|114路|运通101路快|469路|992路|740路公益西桥|33路|运通101路|121路|698路|740路|355路|360路快|特9路|运通118路|981路|982路|983路
10417,快速直达专线30路
1699,房39路
10416,快速直达专线97路|快速直达专线45路|958路|运通103路|691路|专27路|83路|300路快|300路|349路|968路|631路快|480路|483路|快速直达专线134路|531路|特8路|夜36路|323路|458路|459路|67路
11747,472路|961路|527路|399路|972路
1698,平15路|852路|平16路
1697,901路|906路|837路区|831路|837路|房37路
10419,869路
10418,观光3线|111路|124路|夜2路|58路
11749,78路|32路
1696,Y08路
1695,607路
1694,515路|966路
11740,房21路|房20路|房23路|房22路|房25路|房24路
11742,昌27路|905路|430路|620路|319路|运通128路
10411,密68路
10410,880路
11741,通53路
11744,H12路
10413,兴25支路
11743,945路|郊100路|空港6路|顺13路
10412,房24路
11757,810路|938路卓达三溪塘专线|通9路|805路|938路
10426,594路|425路|124路|695路|425路快车|617路|484路|311路|751路|319路|538路|专40路
11756,顺41路|顺20路区间|顺40路|顺45路|顺43路|顺39路|顺33路|顺18路区间|顺23路|顺28路|顺20路|顺33路区间|顺18路|顺28路区间汉石桥方向|顺28路区间道口|顺19路
10425,机场巴士8线
10428,地铁8号线
11759,通48路|808路|809路
10427,698路|360路|630路
11758,房25路
10429,房36路区间
800,通49路|通州森林公园2路|626路|804路|808路
801,专60路|运通126路
11751,平31路|平30路|平27路|平26路|平29路|平28路|918路区|平43路|平40路|平39路|平38路|平32路|平50路|平49路|平45路|平62路
10420,560路|521路
802,空港8路|空港5路|顺22路
803,684路|122路|741路|夜28路|352路|91路|139路|51路|12路|专161路|特3路|特12路
11750,H52路|空港7路
11753,运通108路|384路|563路|664路|384路区间|534路|特6路|特5路|671路|特10路
804,夜10路|107路|635路
10422,565路|661路|978路|458路
805,密32路|密33路|密36路|密35路
11752,房35路
10421,昌32路
10424,房15路|901路|房12路|907路|房18路|836路张坊|836路大韩继|房42路|房41路|房47路|917路|831路|房31路|836路|839路|房38路|836路快
806,866路
11755,兴28路区间
807,855路|运通110路|运通111路|913路|运通104路|966路|311路|621路|404路|409路|939路|运通117路|415路|416路
10423,平1路
11754,H02路
808,兴22路
809,551路|558路|专21路|专42路
11724,通18路
11723,983路
11726,地铁13号线
11725,郊100路|559路|昌66路|昌57路|昌57路支|昌3路|昌52路|昌53路|326路|昌32路|昌31路|昌30路
11728,819路|快速直达专线20路
11727,992路|960路
11729,密30路|密31路|密57路|密29路
810,北苑家园通勤环线
811,房36路|房36路区间
812,密3路
813,兴30路
814,804路
11720,27路|观光3线|快速直达专线49路|5路|919路快|380路|919路|872路|夜2路|305路|877路|快速直达专线128路|夜20路|55路|625路|409路|夜36路
815,房39路
816,991路|445路|538路|851路|854路
11722,昌69路|房49路|房48路|房33路|357路
817,机场巴士7线
818,419路|682路|421路|677路|985路
11721,113路|115路|118路|3路|42路|夜3路|701路|地铁2号线|机场巴士3线|夜34路
819,房3路
11735,H43路|H16路
10404,顺36路区间|顺36路|顺32路
11734,顺3路|顺5路|顺30路|顺34路|顺32路|顺34路区间|顺27路|顺21路|顺14路
10403,兴30路
10406,昌27路|860路|426路
11737,902路|384路|438路|570路|575路|384路区间|苏家坨通勤班车|365路|运通123路
10405,通21路
11736,通12路
11739,648-649路联运|648路|316路|675路
10408,592路|462路|606路|609路|432路|614路|315路|运通117路|运通119路
10407,419路|988路|682路|117路|421路|31路|619路|夜25路|973路|985路|502路|635路
11738,83路|夜23路|59路
820,通15路
821,Y31路|925路
10409,昌35路
822,87路
823,兴23路|兴24路|兴27路
824,M19路
825,970路
11731,平4路|平31路|平30路|平27路|平26路|平25路|平24路|平23路|平22路|平21路|平29路|平28路|平43路|平42路|平41路|平40路|平39路|平38路|平37路|平36路|平35路花峪|平34路|平33路|平32路|平50路|平49路|平48路|平47路|平46路|平45路|平44路|平62路|平12路|平19路|平18路
10400,房40路|房27路
826,郊87路
827,专58路|301路
11730,机场巴士16线
10402,房50路
828,Y13路
11733,H23路区间六渡河|H34路
829,房50路
11732,463路|617路
10401,836路张坊
11702,顺29路
11701,密3路
11704,昌11路
11703,快速直达专线99路|快速直达专线91路|专10路|535路|541路
11706,通11路
11705,北京妇产医院
830,兴22路
11708,房30路|房35路
831,兴28路
11707,941路|77路|夜16路|57路|627路
832,专57路
833,Y08路
834,945路|郊100路
835,房39路
836,504路|599路|39路|7路|957路|434路|43路|夜24路|623路
837,659路|350路
838,专36路区间|专36路
839,快速直达专线92路|528路|61路
11700,816路|817路|快速直达专线47路|快速直达专线133路
11709,顺25路|郊88路|顺20路
11713,638路
7808,807路
11712,816路|930路
7807,房43路
11715,平62路
11714,房50路|房15路|房14路|房13路|907路|房37路支线|房2路|房42路|房41路|房46路|房31路|833路|房35路|房37路|房36路|971路|房36路区间|房28路|房15路专线|897路
7809,通31路
11717,509路|运通114路|333路|运通108路|476路|562路|651路|437路|438路|393路|特6路|362路|运通118路|636路
840,开发区2路
841,905路|593路|596路|464路|466路|426路|地铁13号线|695路|430路|653路|617路|夜26路|484路|751路|620路|319路|机场巴士9线|运通117路|特11路|984路|415路
11716,823路
842,兴36路
11719,319路
843,通43路
11718,兴23路
844,944路
7800,830路|458路
845,467路|515路|966路|132路
846,密32路|顺42路|密34路|密36路|密35路|空港3路|兴32路|顺28路|933路|顺28路区间汉石桥方向|顺28路区间道口
7802,密66路
847,471路|660路|939路|985路
7801,931路
848,639路|342路|306路|586路|587路|675路
7804,905路|643路|643路区|985路区|537路|984路
849,地铁亦庄线|352路
7803,密65路
7806,812路
11711,兴30路
11710,平3路
7805,运通201路|331路|运通101路快|425路|609路|运通101路|387路|123路|694路|695路|562路|300路快|300路|88路|302路|425路快车|315路|夜30路|特8路|361路|671路
7820,Y18路|873路
7819,H40路
7818,开发区2路
850,专101路
851,昌17路
852,988路|991路|专116路|415路
853,通42路
854,兴35路
855,房48路|房33路
7811,密62路|密61路|密60路
856,638路|快速直达专线91路|602路|专72路|440路|976路|986路
7810,930路
857,466路|专12路
7813,876路支
858,423路|387路|691路|694路|84路|44路|夜8路|快速直达专线129路|夜20路|特4路|456路|特12路
7812,647路|通45路|快速直达专线7路|668路|806路
859,H14路|Y31路|H60路
7815,12路
7814,顺42路|顺4路|顺27路|顺12路
7817,兴23路|兴24路
7816,通42路|顺18路|986路
6500,昌55路
7831,927路|通43路
7830,940路|兴17路|兴35路|兴20路
7829,通34路|通14路|通15路|通53路|郊90路
860,905路|301路|653路|快速公交3线|快速公交3线区间|特11路|984路
861,昌11路|昌70路
862,801路
863,运通110路|567路|547路
864,675路
865,941路|74路|76路|820路|38路|6路|快速直达专线84路|691路|477路|349路|夜7路|专3路|968路|890路担礼|133路|57路|特7路|982路
866,运通115路|77路|740路公益西桥|998路|602路|736路|83路|740路|967路|969路|480路|351路|310路|313路|840路|845路|627路|特7路|夜36路|323路
7822,674路|24路
7821,565路|310路|624路|843路
867,专166路
7824,423路|381路|692路|49路|夜22路|351路|937路|特3路|456路|676路|410路
868,641路|顺21路|359路|顺21路区间
869,平35路花峪
7823,通2路
7826,地铁4号线大兴线
7825,昌32路
7828,兴17路
7827,988路|942路|641路|快速直达专线116路|915路|郊81路|359路|538路|405路|942路支|935路
7840,855路|933路
10491,948路|房22路
10490,Y34路
10493,快速直达专线98路|兴37路|840路
6511,地铁10号线
7842,905路|643路|430路|617路|922路|985路区|537路|984路
10492,密30路|密32路|密31路|密17路支4|密17路支1|密17路支2|密34路|密33路|密36路|密35路|密5路|密19路支线|密18路|密19路|密16路|密57路|密20路|密29路|密26路|密25路|密28路|密27路|密21路
6510,兴11路
7841,12路
6509,Y18路|873路
870,密10路
871,顺4路|915路
872,房33路
873,375路|332路|运通106路|80路|693路|夜8路|夜20路
874,通40路
875,30路|34路|535路
876,515路|615路
877,通19路专线|通36路|669路快|316路
6502,110路|117路|3路|120路|夜6路|夜24路|403路|夜32路|416路|635路
7833,专109路|527路|489路
10495,659路|571路|445路|847路|983路
878,692路
10494,H12路
6501,密1路|密1路晚班|密11路|密1路西线
7832,专43路
7835,兴55路|兴30路支
6504,508路|510路|运通104路|345路|88路|夜4路|47路|618路|345路快|579路|883路|夜38路|22路
10497,593路|403路
879,昌20路
7834,密17路支4|密17路支1|密17路支2|密3路|密1路|密7路|密18路|密16路|密1路西线|密7路晚班
10496,110路
6503,112路|82路|60路
10499,646路|829路|474路|夜22路|快速直达专线23路|专169路|631路
6506,密3路
7837,927路|通43路|801路|郊90路
